1.2272033559e-02 3.4427044902e-05 3.1930432862e-05
3.6816100678e-02 1.0532736994e-04 2.9788296341e-05
6.1360167797e-02 1.7525279819e-04 3.4426453560e-05
8.5904234916e-02 2.4368820682e-04 7.0694374512e-05
1.1044830204e-01 3.2270461854e-04 8.5944081760e-05
1.3499236915e-01 3.9532514785e-04 1.4105107901e-04
1.5953643627e-01 4.6255266658e-04 2.7329110440e-04
1.8408050339e-01 5.4973050698e-04 4.1593597629e-04
2.0862457051e-01 6.2882583607e-04 2.8955744983e-04
2.3316863763e-01 7.1522589468e-04 3.4513787544e-04
2.5771270475e-01 7.8862006757e-04 3.3448781168e-04
2.8225677187e-01 8.8632933436e-04 2.6511513919e-04
3.0680083899e-01 9.7822129253e-04 3.6135192545e-04
3.3134490611e-01 1.0699691113e-03 4.1286932656e-04
3.5588897322e-01 1.1713246555e-03 4.5562736943e-04
3.8043304034e-01 1.2807166575e-03 5.0781229154e-04
4.0497710746e-01 1.3952885605e-03 6.2231992266e-04
4.2952117458e-01 1.5362989224e-03 4.6364863822e-04
4.5406524170e-01 1.6301200842e-03 2.8643704991e-04
4.7860930882e-01 1.7928051078e-03 4.2906523845e-04
5.0315337594e-01 1.9561729734e-03 4.9078704471e-04
5.2769744306e-01 2.0841241650e-03 6.9769665461e-04
5.5224151018e-01 2.3177549321e-03 3.8125529443e-04
5.7678557729e-01 2.4622313924e-03 5.8261787394e-04
6.0132964441e-01 2.6778237753e-03 2.6295823995e-04
6.2587371153e-01 2.9160649280e-03 3.2644319578e-04
6.5041777865e-01 3.1535715129e-03 3.7112000516e-04
6.7496184577e-01 3.4304667967e-03 3.5672061989e-04
6.9950591289e-01 3.7914309434e-03 4.4150643222e-04
7.2404998001e-01 4.0696423088e-03 8.4083250340e-04
7.4859404713e-01 4.4589108264e-03 6.5415795859e-04
7.7313811425e-01 4.8464695636e-03 1.0231329916e-03
7.9768218136e-01 5.3530029220e-03 1.2349964049e-03
8.2222624848e-01 5.8497522375e-03 8.6959348300e-04
8.4677031560e-01 6.5595718364e-03 6.8352021606e-04
8.7131438272e-01 7.2474468974e-03 9.7862298341e-04
8.9585844984e-01 8.2259164888e-03 7.3021244506e-04
9.2040251696e-01 9.2933519548e-03 1.4759051997e-03
9.4494658408e-01 1.0420762116e-02 1.0361591709e-03
9.6949065120e-01 1.1816716060e-02 1.9226588813e-03
9.9403471832e-01 1.3515634789e-02 1.6974327940e-03
1.0185787854e+00 1.5713772009e-02 2.4803192985e-03
1.0431228526e+00 1.8106359765e-02 2.0995214849e-03
1.0676669197e+00 2.1354429503e-02 3.2636588690e-03
1.0922109868e+00 2.6341218429e-02 2.8625454348e-03
1.1167550539e+00 3.1886482206e-02 3.5175063741e-03
1.1412991210e+00 3.9648295052e-02 1.0676779873e-02
1.1658431881e+00 5.0497210578e-02 1.2256140739e-02
1.1903872553e+00 6.7537478911e-02 1.6283772431e-02
1.2149313224e+00 9.4774582715e-02 1.7326282871e-02
1.2394753895e+00 1.3911285042e-01 2.3956724794e-02
1.2640194566e+00 2.2141078101e-01 3.8313511839e-02
1.2885635237e+00 3.9312121749e-01 7.9362918541e-02
1.3131075909e+00 7.6728904765e-01 1.7282850234e-01
1.3376516580e+00 1.4120449692e+00 2.2077581496e-01
1.3621957251e+00 1.5246635341e+00 2.1438032902e-01
1.3867397922e+00 9.3361360045e-01 2.0958136985e-01
1.4112838593e+00 5.0036858652e-01 1.0884398526e-01
1.4358279265e+00 2.7903654293e-01 4.8978618716e-02
1.4603719936e+00 1.7263678408e-01 2.9525380049e-02
1.4849160607e+00 1.1549646163e-01 1.7763659355e-02
1.5094601278e+00 8.0151005334e-02 1.1932657472e-02
1.5340041949e+00 5.9333498101e-02 7.7542007412e-03
1.5585482621e+00 4.5653785765e-02 6.7651208846e-03
1.5830923292e+00 3.5550588099e-02 4.9180176432e-03
1.6076363963e+00 2.9373891527e-02 4.4016021220e-03
1.6321804634e+00 2.4037576951e-02 2.7021254869e-03
1.6567245305e+00 2.0136933453e-02 2.7696174428e-03
1.6812685976e+00 1.7091550909e-02 1.9507835340e-03
1.7058126648e+00 1.4901582639e-02 2.4544836361e-03
1.7303567319e+00 1.3018577828e-02 1.7329465782e-03
1.7549007990e+00 1.1350321626e-02 1.9680355466e-03
1.7794448661e+00 9.8930046573e-03 1.8035277267e-03
1.8039889332e+00 8.9425365751e-03 2.0189324204e-03
1.8285330004e+00 7.9381558835e-03 2.7678566991e-03
1.8530770675e+00 7.2021597576e-03 2.2417413382e-03
1.8776211346e+00 6.4516579816e-03 1.5009158043e-03
1.9021652017e+00 5.9147497037e-03 2.3504333694e-03
1.9267092688e+00 5.4182537959e-03 1.2193190332e-03
1.9512533360e+00 4.9707041824e-03 1.2417562273e-03
1.9757974031e+00 4.5703608263e-03 6.5114611871e-04
2.0003414702e+00 4.1923219097e-03 8.0202439529e-04
2.0248855373e+00 3.9697907490e-03 6.1999862847e-04
2.0494296044e+00 3.6433034533e-03 5.4700940823e-04
2.0739736715e+00 3.3598561642e-03 6.8160578748e-04
2.0985177387e+00 3.1725823373e-03 1.0493488663e-03
2.1230618058e+00 2.8860303130e-03 1.2764958212e-03
2.1476058729e+00 2.7776817817e-03 1.0028926244e-03
2.1721499400e+00 2.5752429331e-03 1.2943528967e-03
2.1966940071e+00 2.3999316802e-03 9.7721947722e-04
2.2212380743e+00 2.3019598686e-03 1.2120214076e-03
2.2457821414e+00 2.1460203400e-03 1.2993109563e-03
2.2703262085e+00 2.0257550786e-03 1.2344919748e-03
2.2948702756e+00 1.9609495250e-03 1.1973956250e-03
2.3194143427e+00 1.8308024991e-03 7.8322888137e-04
2.3439584099e+00 1.7423567058e-03 1.0956811636e-03
2.3685024770e+00 1.6538974851e-03 1.1805743444e-03
2.3930465441e+00 1.5776391688e-03 1.5519722912e-03
2.4175906112e+00 1.4864075144e-03 1.5414003945e-03
2.4421346783e+00 1.4129000997e-03 1.7162135687e-03
2.4666787455e+00 1.3655393216e-03 1.8223371346e-03
2.4912228126e+00 1.2935656955e-03 1.7413891602e-03
2.5157668797e+00 1.2349646187e-03 1.8759928144e-03
2.5403109468e+00 1.1893383124e-03 1.7708554940e-03
