1.2272033559e-02 3.7382494383e-05 3.6511068676e-05
3.6816100678e-02 1.1113290360e-04 5.4895192193e-05
6.1360167797e-02 1.8509232360e-04 5.4819219903e-05
8.5904234916e-02 2.6289670065e-04 3.5652471071e-05
1.1044830204e-01 3.3793748281e-04 8.5704364784e-05
1.3499236915e-01 4.2329256415e-04 1.4420262840e-04
1.5953643627e-01 5.0185601089e-04 2.4460775565e-04
1.8408050339e-01 5.8040688869e-04 2.3649783223e-04
2.0862457051e-01 6.6349851371e-04 3.0029699928e-04
2.3316863763e-01 7.5797749876e-04 3.5372100079e-04
2.5771270475e-01 8.4313020232e-04 3.7369072420e-04
2.8225677187e-01 9.2748821014e-04 5.2725761965e-04
3.0680083899e-01 1.0328391496e-03 4.1030469382e-04
3.3134490611e-01 1.1298480076e-03 2.8511247057e-04
3.5588897322e-01 1.2513821146e-03 3.1449884257e-04
3.8043304034e-01 1.3538061109e-03 2.8899255781e-04
4.0497710746e-01 1.4519532471e-03 2.9267493099e-04
4.2952117458e-01 1.5795590026e-03 1.7118478839e-04
4.5406524170e-01 1.7198111042e-03 2.6615903919e-04
4.7860930882e-01 1.8881568082e-03 3.4665954072e-04
5.0315337594e-01 2.0137659365e-03 4.3389117890e-04
5.2769744306e-01 2.2157592945e-03 7.5387818453e-04
5.5224151018e-01 2.3481483212e-03 8.3968429651e-04
5.7678557729e-01 2.5623351611e-03 1.0941323006e-03
6.0132964441e-01 2.7487895674e-03 1.0304793313e-03
6.2587371153e-01 2.9816098831e-03 1.0841086013e-03
6.5041777865e-01 3.2215224753e-03 1.0380232718e-03
6.7496184577e-01 3.4666853707e-03 1.5800402603e-03
6.9950591289e-01 3.7982070123e-03 1.4373635895e-03
7.2404998001e-01 4.1134048562e-03 2.2318668094e-03
7.4859404713e-01 4.5493456464e-03 1.8525431037e-03
7.7313811425e-01 4.9498267771e-03 2.2031183341e-03
7.9768218136e-01 5.3754822170e-03 2.2753715611e-03
8.2222624848e-01 5.8984263957e-03 2.0254628171e-03
8.4677031560e-01 6.6156579171e-03 2.4105214058e-03
8.7131438272e-01 7.2536182481e-03 2.0664924000e-03
8.9585844984e-01 8.1043075692e-03 1.8249665310e-03
9.2040251696e-01 8.9727838148e-03 2.1880807273e-03
9.4494658408e-01 1.0154198701e-02 2.7670435177e-03
9.6949065120e-01 1.1446810677e-02 3.2731109110e-03
9.9403471832e-01 1.2823644598e-02 4.3625697272e-03
1.0185787854e+00 1.4469810931e-02 4.9129136024e-03
1.0431228526e+00 1.7060473450e-02 9.1916216828e-03
1.0676669197e+00 2.0044783250e-02 1.0048716446e-02
