0.	-1.0168912076647803e-18
0.05	0.001049777834583166
0.1	0.002122720975824603
0.15000000000000002	0.0033101673736746166
0.2	0.0046073109870031406
0.25	0.006128959084762526
0.30000000000000004	0.007970206368220784
0.35000000000000003	0.010270247528844688
0.4	0.013227211717057341
0.45	0.01727321557827669
0.5	0.022901582588620763
0.55	0.03141005629945209
0.6000000000000001	0.04543909575083525
0.65	0.06964093693437683
0.7000000000000001	0.11802811695286523
0.75	0.22963316429921599
0.8	0.5254482934935866
0.8500000000000001	1.0733489876011117
0.9	0.9127528462806429
0.9500000000000001	0.5470796333508312
1.	0.4066049988794206
1.05	0.39957635651234974
1.1	0.5217095258934031
1.1500000000000001	0.9057156592253474
1.2000000000000002	1.525936410405401
1.25	0.916845069400586
1.3	0.3636646548495469
1.35	0.17205972026894406
1.4000000000000001	0.09669237480597098
1.4500000000000002	0.06114600051713412
1.5	0.04196505895409693
1.55	0.0305237986611794
1.6	0.023190701896725698
1.6500000000000001	0.01821604491002741
1.7000000000000002	0.014688000612937473
1.75	0.012096569660733686
1.8	0.010136660764289417
1.85	0.00861867618294967
1.9000000000000001	0.007419052324617783
1.9500000000000002	0.006454225574599895
2.	0.005667674754564788
2.0500000000000003	0.005018185121699334
2.1	0.004476480687970576
2.15	0.00402027055500074
2.2	0.0036327582201269907
2.25	0.0033027995486465483
2.3000000000000003	0.003019490471010355
2.35	0.0027767209589085818
2.4000000000000004	0.00256573684676307
2.45	0.002390713937486747
2.5	0.0022412731233753965
2.5500000000000003	0.002118500417947369
2.6	0.002023076845992477
2.6500000000000004	0.001958622941793005
2.7	0.0019331160033419824
2.75	0.001962305194421747
2.8000000000000003	0.0020783043704973147
2.85	0.002346608825340072
2.9000000000000004	0.0029073913744490794
2.95	0.003905634273297898
3.	0.004655519176078522
3.0500000000000003	0.003667824793990694
3.1	0.0023546519193724386
3.1500000000000004	0.0016160983575112186
3.2	0.0012324686675739083
3.25	0.0010144199977168275
3.3000000000000003	0.0008771442804176159
3.35	0.0007824672210817604
3.4000000000000004	0.0007112484650920555
3.45	0.0006555422301474822
3.5	0.0006096249273514691
3.5500000000000003	0.0005703087725784213
3.6	0.0005365092862337101
3.6500000000000004	0.0005066655095608704
3.7	0.0004797663288160847
3.75	0.0004553320336020627
3.8000000000000003	0.0004329814890569681
3.85	0.0004124918050243479
3.9000000000000004	0.00039345380652079496
3.95	0.00037581794336775975
4.	0.0003593303437771424
4.05	0.00034384744780893413
4.1000000000000005	0.0003294261600776373
4.15	0.0003159012353578639
4.2	0.0003031779241253482
4.25	0.0002911985643220008
4.3	0.00027987680107966915
4.3500000000000005	0.0002691519073811315
4.4	0.0002589553469873294
4.45	0.00024938536124021984
4.5	0.00024026196734958961
4.55	0.00023159615046174426
4.6000000000000005	0.0002233739609218665
4.65	0.0002155514412240402
4.7	0.00020809164676884728
4.75	0.0002009837279071221
4.800000000000001	0.00019422125101645066
4.8500000000000005	0.00018775036976503457
4.9	0.0001816226996043543
4.95	0.0001757231005465688
5.	0.00017008605053786796
