1.2272033559e-02 3.8055523007e-05 2.3998791289e-05
3.6816100678e-02 1.1538791217e-04 2.7697184903e-05
6.1360167797e-02 1.9515109416e-04 8.4075868504e-05
8.5904234916e-02 2.7186761261e-04 1.2110169340e-04
1.1044830204e-01 3.5366133361e-04 1.7370183323e-04
1.3499236915e-01 4.3014899134e-04 2.5052357000e-04
1.5953643627e-01 5.1826740838e-04 2.7969408821e-04
1.8408050339e-01 5.9847270667e-04 2.0391405269e-04
2.0862457051e-01 6.9590036913e-04 3.5505404775e-04
2.3316863763e-01 7.8494977453e-04 4.3384103571e-04
2.5771270475e-01 8.8224187982e-04 4.7933077391e-04
2.8225677187e-01 9.7051266817e-04 4.6863089422e-04
3.0680083899e-01 1.0859935831e-03 4.8139400896e-04
3.3134490611e-01 1.1894607746e-03 4.7996516515e-04
3.5588897322e-01 1.3055353239e-03 4.1188413839e-04
3.8043304034e-01 1.4148391136e-03 2.8585226458e-04
4.0497710746e-01 1.5490004586e-03 3.7725485307e-04
4.2952117458e-01 1.7135036812e-03 3.7314743874e-04
4.5406524170e-01 1.8335108273e-03 2.5366975588e-04
4.7860930882e-01 2.0095214241e-03 2.1020482340e-04
5.0315337594e-01 2.1760086552e-03 3.0623079824e-04
5.2769744306e-01 2.3653533411e-03 4.1726201932e-04
5.5224151018e-01 2.5644697414e-03 3.7860432436e-04
5.7678557729e-01 2.7597428471e-03 2.6206668595e-04
6.0132964441e-01 3.0564221024e-03 2.8085620399e-04
6.2587371153e-01 3.2592217802e-03 3.1459628329e-04
6.5041777865e-01 3.5361138670e-03 4.2237412494e-04
6.7496184577e-01 3.8361803842e-03 3.7041555014e-04
6.9950591289e-01 4.2103719061e-03 3.9839299313e-04
7.2404998001e-01 4.6571901310e-03 5.7046099220e-04
7.4859404713e-01 5.1457329541e-03 5.8059444785e-04
7.7313811425e-01 5.5664787341e-03 9.0905219526e-04
7.9768218136e-01 6.1413611644e-03 1.1935016896e-03
8.2222624848e-01 6.8704760235e-03 1.9446002897e-03
8.4677031560e-01 7.6635486729e-03 2.2962787559e-03
8.7131438272e-01 8.5795894378e-03 2.0762484985e-03
8.9585844984e-01 9.4254899870e-03 1.4538849380e-03
9.2040251696e-01 1.0823801568e-02 2.8949939377e-03
9.4494658408e-01 1.2261547803e-02 3.4579091802e-03
9.6949065120e-01 1.4016288767e-02 3.9486038479e-03
9.9403471832e-01 1.6525777720e-02 4.7000053980e-03
1.0185787854e+00 1.9083459353e-02 5.2618987366e-03
1.0431228526e+00 2.2668974716e-02 7.1476471425e-03
1.0676669197e+00 2.7002987516e-02 5.9575351820e-03
1.0922109868e+00 3.2703491543e-02 6.2865798005e-03
1.1167550539e+00 4.1779156660e-02 1.4189398142e-02
1.1412991210e+00 5.3443614857e-02 1.1209399861e-02
1.1658431881e+00 7.0373560484e-02 8.6194698240e-03
1.1903872553e+00 9.6072076559e-02 1.9271506821e-02
1.2149313224e+00 1.4115980061e-01 1.6805275528e-02
1.2394753895e+00 2.2720304558e-01 3.3840012323e-02
1.2640194566e+00 4.1740503345e-01 1.2091323760e-01
1.2885635237e+00 8.4608575490e-01 2.0177477859e-01
1.3131075909e+00 1.7251084665e+00 2.5509294736e-01
1.3376516580e+00 1.6770450786e+00 3.5151958463e-01
1.3621957251e+00 8.0761173109e-01 2.2450667742e-01
1.3867397922e+00 3.8900809406e-01 1.1078801091e-01
1.4112838593e+00 2.1993894060e-01 4.9970211152e-02
1.4358279265e+00 1.3945429264e-01 2.5384636067e-02
1.4603719936e+00 9.4803892827e-02 1.5591272791e-02
1.4849160607e+00 6.9277908497e-02 1.5040601401e-02
1.5094601278e+00 5.2574458264e-02 7.9444410087e-03
1.5340041949e+00 4.1251088998e-02 7.5579625594e-03
1.5585482621e+00 3.2869813323e-02 6.6565688187e-03
1.5830923292e+00 2.6842199621e-02 9.0018651442e-03
1.6076363963e+00 2.2253072627e-02 6.6479834014e-03
1.6321804634e+00 1.8650081377e-02 2.9597595174e-03
1.6567245305e+00 1.6227763715e-02 4.3294037252e-03
1.6812685976e+00 1.4065979712e-02 3.2564771194e-03
1.7058126648e+00 1.2363577499e-02 2.0288090907e-03
1.7303567319e+00 1.0862291517e-02 1.0609166869e-03
1.7549007990e+00 9.7154771467e-03 2.5225392584e-03
1.7794448661e+00 8.6242783875e-03 1.2244492632e-03
1.8039889332e+00 7.7104997312e-03 1.6224981837e-03
1.8285330004e+00 7.0333633291e-03 2.0823075071e-03
1.8530770675e+00 6.3284238864e-03 1.2367069891e-03
