0.0000000000e+00 0.0000000000e+00
3.9272362693e-03 2.6478788300e-04
7.8544725385e-03 2.7554826952e-04
1.1781708808e-02 2.7945738479e-04
1.5708945077e-02 2.8015274346e-04
1.9636181346e-02 2.7603234552e-04
2.3563417616e-02 2.7958113478e-04
2.7490653885e-02 2.9474666898e-04
3.1417890154e-02 2.7552255053e-04
3.5345126423e-02 3.0148627410e-04
3.9272362693e-02 3.1496191920e-04
4.3199598962e-02 3.1707760368e-04
4.7126835231e-02 3.2515703128e-04
5.1054071500e-02 3.2755768712e-04
5.4981307770e-02 3.2896517554e-04
5.8908544039e-02 3.4130015050e-04
6.2835780308e-02 3.6137965702e-04
6.6763016577e-02 3.5547653092e-04
7.0690252847e-02 3.6418061199e-04
7.4617489116e-02 3.8544590423e-04
7.8544725385e-02 3.7755886610e-04
8.2471961654e-02 3.9127941487e-04
8.6399197924e-02 3.9438489293e-04
9.0326434193e-02 4.0651323380e-04
9.4253670462e-02 4.0618708614e-04
9.8180906731e-02 4.2941791206e-04
1.0210814300e-01 4.0416949097e-04
1.0603537927e-01 4.4282148703e-04
1.0996261554e-01 4.5945384789e-04
1.1388985181e-01 4.7191281800e-04
1.1781708808e-01 4.6718049432e-04
1.2174432435e-01 5.0732641353e-04
1.2567156062e-01 5.2576759859e-04
1.2959879689e-01 5.1255901476e-04
1.3352603315e-01 5.2642434236e-04
1.3745326942e-01 5.2488698018e-04
1.4138050569e-01 5.5766915175e-04
1.4530774196e-01 5.6682185090e-04
1.4923497823e-01 5.6468199510e-04
1.5316221450e-01 5.7849945308e-04
1.5708945077e-01 5.9275638659e-04
1.6101668704e-01 5.9746670903e-04
1.6494392331e-01 6.4315164440e-04
1.6887115958e-01 6.1850213693e-04
1.7279839585e-01 6.5165182185e-04
1.7672563212e-01 6.4001744679e-04
1.8065286839e-01 6.5442068388e-04
1.8458010465e-01 6.7206582662e-04
1.8850734092e-01 7.0806481028e-04
1.9243457719e-01 7.1392945329e-04
1.9636181346e-01 7.0768759370e-04
2.0028904973e-01 7.6024456139e-04
2.0421628600e-01 7.6298650676e-04
2.0814352227e-01 7.6612993061e-04
2.1207075854e-01 7.8347750582e-04
2.1599799481e-01 7.8104119472e-04
2.1992523108e-01 8.0952340869e-04
2.2385246735e-01 8.2185624519e-04
2.2777970362e-01 8.0506441364e-04
2.3170693989e-01 8.6865092189e-04
2.3563417616e-01 8.8585310832e-04
2.3956141242e-01 8.9762153501e-04
2.4348864869e-01 9.0259396206e-04
2.4741588496e-01 9.0758586533e-04
2.5134312123e-01 8.7753854456e-04
2.5527035750e-01 9.2600999829e-04
2.5919759377e-01 9.3877942766e-04
2.6312483004e-01 9.8892558138e-04
2.6705206631e-01 1.0168300293e-03
2.7097930258e-01 1.0368537523e-03
2.7490653885e-01 1.0687990734e-03
2.7883377512e-01 1.0718121315e-03
2.8276101139e-01 1.0732724875e-03
2.8668824766e-01 1.1342469151e-03
2.9061548392e-01 1.1160033621e-03
2.9454272019e-01 1.1111307501e-03
2.9846995646e-01 1.1800033694e-03
3.0239719273e-01 1.2118002134e-03
3.0632442900e-01 1.1747138692e-03
3.1025166527e-01 1.2079014014e-03
3.1417890154e-01 1.2254686408e-03
3.1810613781e-01 1.2557607823e-03
3.2203337408e-01 1.2741877101e-03
3.2596061035e-01 1.2896430176e-03
3.2988784662e-01 1.3769345364e-03
3.3381508289e-01 1.3671540929e-03
3.3774231916e-01 1.4446048402e-03
3.4166955543e-01 1.3712423263e-03
3.4559679169e-01 1.3679241075e-03
3.4952402796e-01 1.3866307338e-03
3.5345126423e-01 1.3595905249e-03
3.5737850050e-01 1.4044914896e-03
3.6130573677e-01 1.5206130839e-03
3.6523297304e-01 1.5408513617e-03
3.6916020931e-01 1.5456278039e-03
3.7308744558e-01 1.4818838323e-03
3.7701468185e-01 1.4983669182e-03
3.8094191812e-01 1.6033202565e-03
3.8486915439e-01 1.6912943899e-03
3.8879639066e-01 1.6629661059e-03
3.9272362693e-01 1.6656618993e-03
3.9665086319e-01 1.7612667420e-03
4.0057809946e-01 1.7315191117e-03
4.0450533573e-01 1.7633587371e-03
4.0843257200e-01 1.7706046210e-03
4.1235980827e-01 1.7067347212e-03
4.1628704454e-01 1.7902504024e-03
4.2021428081e-01 1.8496578196e-03
4.2414151708e-01 1.6859538700e-03
4.2806875335e-01 1.8109749471e-03
4.3199598962e-01 1.9052716849e-03
4.3592322589e-01 1.8773231796e-03
4.3985046216e-01 1.9853179226e-03
4.4377769843e-01 1.9970288330e-03
4.4770493469e-01 1.8617293903e-03
4.5163217096e-01 1.9955702997e-03
4.5555940723e-01 2.1096714630e-03
4.5948664350e-01 2.0793108665e-03
4.6341387977e-01 2.0932017199e-03
4.6734111604e-01 2.1528098191e-03
4.7126835231e-01 2.1101574355e-03
4.7519558858e-01 2.3007896228e-03
4.7912282485e-01 2.3336830081e-03
4.8305006112e-01 2.3001192068e-03
4.8697729739e-01 2.3419054912e-03
4.9090453366e-01 2.3973059734e-03
4.9483176993e-01 2.4148835506e-03
4.9875900620e-01 2.4455716890e-03
5.0268624246e-01 2.5127195104e-03
5.0661347873e-01 2.6079535975e-03
5.1054071500e-01 2.5909826610e-03
5.1446795127e-01 2.7568947254e-03
5.1839518754e-01 2.6500024570e-03
5.2232242381e-01 2.5505145963e-03
5.2624966008e-01 2.5102183200e-03
5.3017689635e-01 2.6876670779e-03
5.3410413262e-01 2.7946498976e-03
5.3803136889e-01 2.7832073097e-03
5.4195860516e-01 2.9698153406e-03
5.4588584143e-01 3.0040149023e-03
5.4981307770e-01 2.9817655663e-03
5.5374031396e-01 2.8160916739e-03
5.5766755023e-01 2.9758027911e-03
5.6159478650e-01 2.9901844460e-03
5.6552202277e-01 3.0331568286e-03
5.6944925904e-01 3.1629133682e-03
5.7337649531e-01 3.0915255282e-03
5.7730373158e-01 3.2474346482e-03
5.8123096785e-01 3.2290088665e-03
5.8515820412e-01 3.4826398941e-03
5.8908544039e-01 3.5176077961e-03
5.9301267666e-01 3.6545704222e-03
5.9693991293e-01 3.7031721745e-03
6.0086714920e-01 3.5842219618e-03
6.0479438547e-01 3.5895099095e-03
6.0872162173e-01 4.0093486134e-03
6.1264885800e-01 3.9296137302e-03
6.1657609427e-01 3.7707951359e-03
6.2050333054e-01 3.6958995813e-03
6.2443056681e-01 3.7217089055e-03
6.2835780308e-01 4.0282443781e-03
6.3228503935e-01 4.0055762184e-03
6.3621227562e-01 4.2128250034e-03
6.4013951189e-01 4.3024820959e-03
6.4406674816e-01 4.3041188337e-03
6.4799398443e-01 4.3579469262e-03
6.5192122070e-01 4.4562108605e-03
6.5584845697e-01 4.5700454941e-03
6.5977569323e-01 4.5341353535e-03
6.6370292950e-01 4.3905737785e-03
6.6763016577e-01 4.6857314303e-03
6.7155740204e-01 4.8067033559e-03
6.7548463831e-01 4.7776356190e-03
6.7941187458e-01 4.9677274590e-03
6.8333911085e-01 5.1442817506e-03
6.8726634712e-01 5.1545796012e-03
6.9119358339e-01 5.3324030798e-03
6.9512081966e-01 5.4872380283e-03
6.9904805593e-01 5.2168444296e-03
7.0297529220e-01 5.3048878855e-03
7.0690252847e-01 5.4748228973e-03
7.1082976473e-01 5.4414692058e-03
7.1475700100e-01 5.7705755017e-03
7.1868423727e-01 5.6437009140e-03
7.2261147354e-01 6.0724910249e-03
7.2653870981e-01 6.1756057801e-03
7.3046594608e-01 5.7965146879e-03
7.3439318235e-01 6.1363597327e-03
7.3832041862e-01 6.4195138951e-03
7.4224765489e-01 6.5800182545e-03
7.4617489116e-01 6.9220788249e-03
7.5010212743e-01 6.9092398677e-03
7.5402936370e-01 6.9509317552e-03
7.5795659997e-01 6.8002110055e-03
7.6188383624e-01 6.9399154959e-03
7.6581107250e-01 7.2909684794e-03
7.6973830877e-01 7.7482531631e-03
7.7366554504e-01 8.1494050986e-03
7.7759278131e-01 8.3450475891e-03
7.8152001758e-01 7.9820173176e-03
7.8544725385e-01 7.9992633345e-03
7.8937449012e-01 8.3583485733e-03
7.9330172639e-01 8.4357441989e-03
7.9722896266e-01 8.6664560419e-03
8.0115619893e-01 8.5683377868e-03
8.0508343520e-01 8.8562891601e-03
8.0901067147e-01 9.6596185669e-03
