0.0000000000e+00 0.0000000000e+00
3.9272362693e-03 3.5575444830e-04
7.8544725385e-03 3.6168182110e-04
1.1781708808e-02 3.6402312105e-04
1.5708945077e-02 3.6480341102e-04
1.9636181346e-02 3.6411770100e-04
2.3563417616e-02 3.7498279071e-04
2.7490653885e-02 3.6757890126e-04
3.1417890154e-02 4.0664253119e-04
3.5345126423e-02 4.0113174751e-04
3.9272362693e-02 3.9007922771e-04
4.3199598962e-02 3.9858267601e-04
4.7126835231e-02 4.0289284049e-04
5.1054071500e-02 4.3858605337e-04
5.4981307770e-02 4.1866987813e-04
5.8908544039e-02 4.4734447215e-04
6.2835780308e-02 4.5535091297e-04
6.6763016577e-02 4.5948347561e-04
7.0690252847e-02 4.9676282098e-04
7.4617489116e-02 5.2130267264e-04
7.8544725385e-02 5.1218039018e-04
8.2471961654e-02 5.0995425547e-04
8.6399197924e-02 4.8126073687e-04
9.0326434193e-02 5.2148001299e-04
9.4253670462e-02 5.5347512826e-04
9.8180906731e-02 5.6255322311e-04
1.0210814300e-01 5.9692209273e-04
1.0603537927e-01 5.6682069701e-04
1.0996261554e-01 6.2101229592e-04
1.1388985181e-01 6.2455593541e-04
1.1781708808e-01 6.4519351197e-04
1.2174432435e-01 6.5745738776e-04
1.2567156062e-01 7.0339117318e-04
1.2959879689e-01 7.2233776890e-04
1.3352603315e-01 7.0690388447e-04
1.3745326942e-01 7.4633211566e-04
1.4138050569e-01 7.3188354219e-04
1.4530774196e-01 7.4518090350e-04
1.4923497823e-01 7.6968340866e-04
1.5316221450e-01 7.9958596031e-04
1.5708945077e-01 8.1448400240e-04
1.6101668704e-01 8.1016164074e-04
1.6494392331e-01 8.2754011683e-04
1.6887115958e-01 8.2709793930e-04
1.7279839585e-01 8.7960388392e-04
1.7672563212e-01 8.9112134318e-04
1.8065286839e-01 8.9366053102e-04
1.8458010465e-01 9.2131321452e-04
1.8850734092e-01 8.8918856821e-04
1.9243457719e-01 9.8394230581e-04
1.9636181346e-01 9.8395845424e-04
2.0028904973e-01 9.8003481257e-04
2.0421628600e-01 9.7905083924e-04
2.0814352227e-01 1.0318168038e-03
2.1207075854e-01 1.0667804492e-03
2.1599799481e-01 1.0749765270e-03
